blockcollect,ID,condition,correctcollect,p,trialcollect,recall_likelihood
train,4,m1,0.3333333333333333,0.0362672509157114,3,2.076290569112967e-09
train,4,m1,0.25,0.0037399297536913467,4,1.9527196442717248e-09
train,4,m1,0.3333333333333333,0.036607749646250444,5,2.017177089831791e-09
train,4,m1,0.3333333333333333,0.3291329194055667,6,2.0467180207135657e-09
train,4,m1,0.3333333333333333,0.32910680761008376,7,2.0383076894520247e-09
train,4,m1,0.3333333333333333,0.3271560920396627,8,1.949205603099136e-09
train,4,m1,0.3333333333333333,0.32666391915254045,9,1.899795863677808e-09
train,4,m1,0.4166666666666667,0.012312888043056795,10,2.0162428595478254e-09
train,4,m1,0.3333333333333333,0.32909794643754203,11,1.978282404331292e-09
train,4,m1,0.3333333333333333,0.327153857997434,12,1.904396634657593e-09
train,4,m1,0.25,0.012312597178026121,13,1.927063327192491e-09
train,4,m1,0.3333333333333333,0.32794727917939304,14,2.053339066103746e-09
train,4,m1,0.3333333333333333,0.0029638807690298987,15,1.982408214250986e-09
train,4,m1,0.3333333333333333,0.32715384867136627,16,1.9073339278375834e-09
train,4,m1,0.3333333333333333,0.3266633500976839,17,1.892336051327445e-09
train,4,m1,0.4166666666666667,0.0001231083090612842,18,1.8869215527713413e-09
train,4,m1,0.3333333333333333,0.3265072894626304,19,1.8859075842636455e-09
train,4,m1,0.3333333333333333,0.3290979092922723,20,2.0355579644441093e-09
train,4,m1,0.16666666666666666,0.0013381155561868541,21,2.0262853635332962e-09
train,4,m1,0.25,0.0016782465768496982,22,2.06128922444886e-09
train,4,m1,0.3333333333333333,0.0010225843439690104,23,2.003655807324606e-09
train,4,m1,0.3333333333333333,0.3271538486322717,24,1.9137552168852266e-09
train,4,m1,0.08333333333333333,7.141010845143686e-05,25,1.9280262169294184e-09
train,4,m1,0.25,0.002998698255137676,26,1.9335373405667056e-09
train,4,m1,0.3333333333333333,0.32909790929210797,27,1.9405654310444625e-09
train,4,m1,0.25,0.013419942232001643,28,2.0522814636198976e-09
train,4,m1,0.3333333333333333,0.32909790929210797,29,1.916375438856036e-09
train,4,m1,0.3333333333333333,0.3260100149651591,30,1.919207125304856e-09
train,4,m1,0.4166666666666667,0.01231259706233247,31,1.937816185770332e-09
train,4,m1,0.3333333333333333,0.3279472785720409,32,2.0753391599963e-09
train,4,m1,0.16666666666666666,0.018138585805247562,33,2.0487650552137734e-09
train,4,m1,0.3333333333333333,0.31801169317636424,34,1.943571089444787e-09
train,4,m1,0.3333333333333333,0.32909790929210797,35,2.0161635730473513e-09
train,4,m1,0.4166666666666667,0.022672537812633287,36,2.059900555739992e-09
train,4,m1,0.16666666666666666,0.01184195929931921,37,2.0331821685868303e-09
train,4,m1,0.16666666666666666,0.018197100260468856,38,1.947823624719726e-09
train,4,m1,0.3333333333333333,0.32909790929210797,39,2.0306060511351725e-09
train,4,m1,0.3333333333333333,0.32909790929210797,40,2.024690139441626e-09
test,4,m1,0.25,0.04310566730137732,41,1.874804193678294e-09
test,4,m1,0.08333333333333333,0.04698396428670237,42,2.0655794794429517e-09
test,4,m1,0.5,0.001418499404737698,43,1.975647236218012e-09
test,4,m1,0.3333333333333333,0.0028586695613438576,44,2.0009342737664365e-09
test,4,m1,0.25,0.0023400735050109972,45,1.9238860338422005e-09
test,4,m1,0.08333333333333333,0.0013741054633690981,46,2.0524943965914e-09
test,4,m1,0.08333333333333333,0.00020180310400572048,47,1.931728186160484e-09
test,4,m1,0.08333333333333333,0.0476960842406411,48,1.911332344504542e-09
test,4,m1,0.08333333333333333,0.0018738816928582762,49,1.870740021784094e-09
test,4,m1,0.08333333333333333,0.0022494997423164885,50,1.8987250363408337e-09
test,4,m1,0.08333333333333333,0.04769627462162615,51,1.918425174368949e-09
test,4,m1,0.3333333333333333,0.0032014105165086956,52,2.0519491747902393e-09
test,4,m1,0.08333333333333333,0.04737010092930823,53,1.9071514923661433e-09
test,4,m1,0.08333333333333333,0.04702838411052829,54,1.879148051437403e-09
test,4,m1,0.08333333333333333,0.0004428178053695246,55,2.028289160848318e-09
test,4,m1,0.5,5.130666315997557e-06,56,2.029119436267576e-09
test,4,m1,0.3333333333333333,0.00018698380075469,57,1.903433308702128e-09
test,4,m1,0.08333333333333333,0.047028384161630014,58,1.8769136108372363e-09
test,4,m1,0.3333333333333333,0.0001801693387194004,59,2.0283025310652304e-09
test,4,m1,0.08333333333333333,0.0023392101064565805,60,2.0290666182581555e-09
test,4,m1,0.08333333333333333,0.04737010113346127,61,2.0326104997614877e-09
test,4,m1,0.08333333333333333,0.002515841918426882,62,2.032215658250677e-09
test,4,m1,0.25,0.00231116423534016,63,2.0074850325395752e-09
test,4,m1,0.08333333333333333,0.0019004958911201784,64,2.017522265884846e-09
train,5,ind,0.4166666666666667,0.013886847473163832,1,1.8328065120452932e-09
train,5,ind,0.4166666666666667,0.01949319685116581,2,1.832806512045291e-09
train,5,ind,0.4166666666666667,0.0010343497784756676,3,1.8328065120452876e-09
train,5,ind,0.4166666666666667,0.0012947839959071533,4,1.83280651204529e-09
train,5,ind,0.4166666666666667,0.021893071182058816,5,1.8328065120452932e-09
train,5,ind,0.5,0.16919392100125785,6,1.83280651204529e-09
train,5,ind,0.4166666666666667,0.0012973665823706381,7,1.8328065120452913e-09
train,5,ind,0.5,0.1691299718829868,8,1.832806512045291e-09
train,5,ind,0.75,0.01346946435972258,9,1.8328065120452903e-09
train,5,ind,0.4166666666666667,0.021884916221901227,10,1.8328065120452896e-09
train,5,ind,0.5,0.0012974092751462261,11,1.8328065120452894e-09
train,5,ind,0.75,0.01346945133059562,12,1.8328065120452909e-09
train,5,ind,0.5,0.010746716403781623,13,1.8328065120452903e-09
train,5,ind,0.5,0.00927952317682871,14,1.8328065120452905e-09
train,5,ind,0.4166666666666667,0.0016553258921751242,15,1.8328065120452892e-09
train,5,ind,0.4166666666666667,0.0001283712733857348,16,1.8328065120452903e-09
train,5,ind,0.25,0.0012974094540513762,17,1.8328065120452888e-09
train,5,ind,0.4166666666666667,0.021884907553102725,18,1.83280651204529e-09
train,5,ind,0.6666666666666666,0.02188490755299007,19,1.83280651204529e-09
train,5,ind,0.4166666666666667,0.021914555705425998,20,1.8328065120452903e-09
train,5,ind,0.5,0.010746716320730225,21,1.8328065120452894e-09
train,5,ind,0.5,0.009279523152939553,22,1.8328065120452907e-09
train,5,ind,0.5,0.16912555574522906,23,1.832806512045294e-09
train,5,ind,0.6666666666666666,0.0218849075529517,24,1.8328065120452913e-09
train,5,ind,0.4166666666666667,0.013469451113041422,25,1.8328065120452884e-09
train,5,ind,0.6666666666666666,0.0016530864067405729,26,1.8328065120452903e-09
train,5,ind,0.5,0.0015070345415319172,27,1.832806512045288e-09
train,5,ind,0.5,0.16912555574522403,28,1.832806512045288e-09
train,5,ind,0.5,0.0016530864067405733,29,1.832806512045288e-09
train,5,ind,0.5,0.021884907552951676,30,1.832806512045288e-09
train,5,ind,0.5,0.16912555574522403,31,1.832806512045288e-09
train,5,ind,0.5,0.16912555574522403,32,1.832806512045288e-09
train,5,ind,0.4166666666666667,0.0012974094540996444,33,1.832806512045288e-09
train,5,ind,0.3333333333333333,0.0001790141691363636,34,1.832806512045288e-09
train,5,ind,0.4166666666666667,0.021884907552951676,35,1.832806512045288e-09
train,5,ind,0.5,0.0016530864067405733,36,1.832806512045288e-09
train,5,ind,0.5,0.16912555574522403,37,1.832806512045288e-09
train,5,ind,0.4166666666666667,0.021884907552951676,38,1.832806512045288e-09
train,5,ind,0.5,0.16912555574522403,39,1.832806512045288e-09
train,5,ind,0.4166666666666667,0.001653086406740574,40,1.832806512045288e-09
test,5,m1,0.16666666666666666,0.00011511072036704136,41,2.047386659577668e-09
test,5,m1,0.08333333333333333,6.098065868587394e-05,42,1.9707970093371636e-09
test,5,m1,0.25,0.002290258042376456,43,2.037337034111865e-09
test,5,m1,0.4166666666666667,0.0372557715400724,44,2.0181319528504637e-09
test,5,m1,0.4166666666666667,0.000578438775579403,45,1.9935418465625123e-09
test,5,m1,0.5,0.0022747394071973097,46,2.0179658211987264e-09
test,5,m1,0.4166666666666667,0.036971293236736535,47,1.9572094783508768e-09
test,5,m1,0.4166666666666667,0.037190184287172266,48,1.944783787359094e-09
test,5,m1,0.4166666666666667,0.03654710481928354,49,2.0831948720635548e-09
test,5,m1,0.25,0.0025261434438234626,50,2.0388315263610804e-09
test,5,m1,0.4166666666666667,0.03718991411194491,51,1.9990326297186376e-09
test,5,m1,0.3333333333333333,0.000214695863611548,52,1.94911274147847e-09
test,5,m1,0.4166666666666667,0.03654703662971279,53,1.901414383515877e-09
test,5,m1,0.4166666666666667,0.00016748188595663938,54,2.0569595545972918e-09
test,5,m1,0.4166666666666667,0.00019205738849247233,55,2.0506347118636318e-09
test,5,m1,0.08333333333333333,1.5742614191473213e-05,56,2.0640633380594773e-09
test,5,m1,0.3333333333333333,0.00016989228107798388,57,2.0618227006006918e-09
test,5,m1,0.5,0.0028256117325778235,58,1.9355026186561854e-09
test,5,m1,0.4166666666666667,0.036547036343935545,59,2.0526809661889663e-09
test,5,m1,0.5,0.00016916688949292433,60,1.965522380916999e-09
test,5,m1,0.5,0.0028525600712135902,61,1.9435616684663237e-09
test,5,m1,0.4166666666666667,0.03654703634385974,62,2.083557670478661e-09
test,5,m1,0.4166666666666667,0.002526144937326085,63,2.055951744020178e-09
test,5,m1,0.4166666666666667,0.03660619593114517,64,1.933776495847451e-09
train,6,ind,0.4166666666666667,0.33904241230640564,1,1.8326220813810696e-09
train,6,ind,0.5,0.015364528258899552,2,1.8326220813810665e-09
train,6,ind,0.5,0.014531159856878282,3,1.832622081381064e-09
train,6,ind,0.4166666666666667,0.013748675112422115,4,1.8326220813810717e-09
train,6,ind,0.5,0.014496559772979672,5,1.8326220813810688e-09
train,6,ind,0.3333333333333333,0.017360703521862385,6,1.8326220813810688e-09
train,6,ind,0.5833333333333334,0.014494247894013572,7,1.8326220813810682e-09
train,6,ind,0.5,0.0226136857498751,8,1.8326220813810678e-09
train,6,ind,0.4166666666666667,0.02198220600503988,9,1.8326220813810671e-09
train,6,ind,0.5,0.015077608261269863,10,1.8326220813810694e-09
train,6,ind,0.4166666666666667,0.24912347321382294,11,1.8326220813810671e-09
train,6,ind,0.3333333333333333,0.022641958393326993,12,1.8326220813810682e-09
train,6,ind,0.4166666666666667,0.24912339542731535,13,1.8326220813810684e-09
train,6,ind,0.4166666666666667,0.24912339142005754,14,1.832622081381067e-09
train,6,ind,0.4166666666666667,0.24912339040146658,15,1.8326220813810643e-09
train,6,ind,0.5,0.014494087868624182,16,1.83262208138107e-09
train,6,ind,0.5833333333333334,0.014494087868095425,17,1.8326220813810694e-09
train,6,ind,0.4166666666666667,0.24912339006001374,18,1.8326220813810682e-09
train,6,ind,0.4166666666666667,0.24912339005576156,19,1.832622081381069e-09
train,6,ind,0.3333333333333333,8.283775716869252e-06,20,1.8326220813810692e-09
train,6,ind,0.4166666666666667,0.24912339005440595,21,1.8326220813810645e-09
train,6,ind,0.4166666666666667,0.2491233900543362,22,1.832622081381067e-09
train,6,ind,0.08333333333333333,0.0022427076773734195,23,1.8326220813810698e-09
train,6,ind,0.4166666666666667,0.2491233900543139,24,1.8326220813810698e-09
train,6,ind,0.5,0.0022427076773734542,25,1.8326220813810692e-09
train,6,ind,0.4166666666666667,0.24912339005431222,26,1.8326220813810671e-09
train,6,ind,0.4166666666666667,0.0011501970781679345,27,1.8326220813810663e-09
train,6,ind,0.4166666666666667,0.24912339005431222,28,1.8326220813810665e-09
train,6,ind,0.08333333333333333,0.002242707677373455,29,1.8326220813810657e-09
train,6,ind,0.3333333333333333,0.01735982165547083,30,1.8326220813810657e-09
train,6,ind,0.5,0.022613631171467405,31,1.8326220813810657e-09
train,6,ind,0.4166666666666667,0.24912339005431222,32,1.8326220813810657e-09
train,6,ind,0.4166666666666667,0.24912339005431222,33,1.8326220813810657e-09
train,6,ind,0.5,0.015077602940759674,34,1.8326220813810657e-09
train,6,ind,0.25,7.926100514299687e-05,35,1.8326220813810657e-09
train,6,ind,0.4166666666666667,0.24912339005431222,36,1.8326220813810657e-09
train,6,ind,0.4166666666666667,0.24912339005431222,37,1.8326220813810657e-09
train,6,ind,0.4166666666666667,0.24912339005431222,38,1.8326220813810657e-09
train,6,ind,0.5,0.022613631171467405,39,1.8326220813810657e-09
train,6,ind,0.5833333333333334,0.0015777737697776875,40,1.8326220813810657e-09
test,6,m1,0.3333333333333333,5.3809150899546737e-05,41,1.8969966068357554e-09
test,6,m1,0.3333333333333333,0.0346858630733172,42,2.0417607029438324e-09
test,6,m1,0.5,4.956475644723666e-05,43,1.95091949833449e-09
test,6,m1,0.3333333333333333,0.053742450544282554,44,2.047372718138334e-09
test,6,m1,0.3333333333333333,0.05360637709511152,45,1.957214031191018e-09
test,6,m1,0.25,8.008985634893965e-06,46,2.0295314773984377e-09
test,6,m1,0.4166666666666667,0.0019697975350725025,47,2.024491542685638e-09
