blockcollect,ID,condition,correctcollect,p,trialcollect
test,5,m1,0.3333333333333333,8.703165058631343e-12,45
test,5,m1,0.75,2.1910912922491747e-11,46
test,5,m1,0.25,7.310429350363026e-13,47
test,5,m1,0.3333333333333333,2.248475315751666e-11,48
test,5,m1,0.5,8.397395500272163e-09,49
test,5,m1,0.75,4.6643433759683745e-11,50
test,5,m1,0.75,1.5667143074934685e-08,51
test,5,m1,0.16666666666666666,1.8611830364069632e-09,52
test,5,m1,0.25,2.9477643981039214e-08,53
test,5,m1,0.5,1.1894312460787595e-10,54
test,5,m1,0.4166666666666667,1.356991609641095e-10,55
test,5,m1,0.6666666666666666,1.3784760185566365e-08,56
test,5,m1,0.16666666666666666,1.765753219266845e-09,57
test,5,m1,0.3333333333333333,2.5232289191109863e-09,58
test,5,m1,0.5833333333333334,3.278070596079667e-08,59
test,5,m1,0.25,4.527702419158251e-08,60
test,5,m1,0.3333333333333333,4.189150125768803e-09,61
test,5,m1,0.4166666666666667,5.521071423810086e-09,62
test,5,m1,0.25,3.194182524921741e-08,63
test,5,m1,0.16666666666666666,7.974322023609228e-08,64
train,6,ind,0.4166666666666667,2.2069942057856777e-09,1
train,6,ind,0.3333333333333333,2.2069942057856798e-09,2
train,6,ind,0.25,2.206994205785684e-09,3
train,6,ind,0.5,2.206994205785678e-09,4
train,6,ind,0.3333333333333333,2.2069942057856856e-09,5
train,6,ind,0.3333333333333333,2.206994205785686e-09,6
train,6,ind,0.16666666666666666,4.75852568844442e-12,7
train,6,ind,1.0,3.0191867574457246e-08,8
train,6,ind,1.0,5.228106460546975e-08,9
train,6,ind,0.08333333333333333,8.368152084609936e-08,10
train,6,ind,1.0,1.2590652015366734e-07,11
train,6,ind,0.16666666666666666,1.8024281633728553e-07,12
train,6,ind,1.0,2.4772132559485354e-07,13
train,6,ind,0.3333333333333333,9.205555765177904e-08,14
train,6,ind,0.16666666666666666,8.246017593291274e-05,15
train,6,ind,0.25,0.00011541335589007017,16
train,6,ind,0.16666666666666666,0.00015526763763984623,17
train,6,ind,0.3333333333333333,0.0002023511581152948,18
train,6,ind,0.25,0.00025692613461507076,19
train,6,ind,0.5,0.00031919525393601673,20
train,6,ind,0.75,0.0003101747100785165,21
train,6,ind,0.5833333333333334,0.0030194480154886135,22
train,6,ind,1.0,0.0036022515268397206,23
train,6,ind,0.25,0.004225539539921989,24
train,6,ind,0.3333333333333333,0.004887976192910813,25
train,6,ind,1.0,0.005588253659595151,26
train,6,ind,1.0,0.006325091752688701,27
train,6,ind,0.3333333333333333,0.006596790838387351,28
train,6,ind,0.3333333333333333,0.041039298233458775,29
train,6,ind,0.3333333333333333,0.04616393315117952,30
train,6,ind,0.6666666666666666,0.05127467492329605,31
train,6,ind,1.0,0.056371416441143116,32
train,6,ind,0.25,0.061454052079194126,33
train,6,ind,0.16666666666666666,0.06652247769964077,34
train,6,ind,0.3333333333333333,0.07157659065666765,35
train,6,ind,0.16666666666666666,0.07661628980042312,36
train,6,ind,0.16666666666666666,0.08164147548068824,37
train,6,ind,0.3333333333333333,0.08665204955024448,38
train,6,ind,0.3333333333333333,0.09164791536794256,39
train,6,ind,0.25,0.09662897780147349,40
test,6,m1,0.25,1.5076474215000095e-11,41
test,6,m1,0.25,1.1508447298838323e-12,42
test,6,m1,0.3333333333333333,9.272867912220429e-14,43
test,6,m1,0.16666666666666666,2.183938326911854e-13,44
test,6,m1,0.4166666666666667,1.4607381418409986e-10,45
test,6,m1,0.25,1.2015073983915199e-11,46
test,6,m1,0.25,6.221577168958948e-12,47
test,6,m1,0.25,3.687712486840156e-12,48
test,6,m1,0.3333333333333333,4.050815368793262e-11,49
test,6,m1,0.5,5.809692741846425e-10,50
test,6,m1,0.8333333333333334,5.550602910977866e-10,51
test,6,m1,0.3333333333333333,8.193111535455969e-11,52
test,6,m1,0.75,1.3900099396196644e-08,53
test,6,m1,0.8333333333333334,1.5314396578884302e-09,54
test,6,m1,0.8333333333333334,2.6464788469406993e-08,55
test,6,m1,0.08333333333333333,2.6668950271798323e-09,56
test,6,m1,0.16666666666666666,2.9606579496048316e-09,57
test,6,m1,0.5833333333333334,2.2516525607517822e-10,58
test,6,m1,0.16666666666666666,3.033712226313985e-10,59
test,6,m1,1.0,5.196418254593511e-08,60
test,6,m1,0.3333333333333333,4.185255355089387e-10,61
