blockcollect,ID,condition,correctcollect,p,trialcollect,recall_likelihood
train,3,m1,0.3333333333333333,3.903848644316788e-05,30,2.1774722101216564e-09
train,3,m1,0.3333333333333333,0.0437156006428331,31,2.1737127444391456e-09
train,3,m1,0.4166666666666667,3.883031086471623e-05,32,2.182846345732317e-09
train,3,m1,0.25,0.00010060494549311571,33,2.1708126963070955e-09
train,3,m1,0.25,0.006174883320677146,34,2.1960510507652132e-09
train,3,m1,0.4166666666666667,0.0059195722627931255,35,2.195558767768748e-09
train,3,m1,0.3333333333333333,0.006209941903314331,36,2.19098386733686e-09
train,3,m1,0.3333333333333333,8.925454931226533e-05,37,2.178733306402923e-09
train,3,m1,0.5833333333333334,9.490239691726434e-05,38,2.205090288192889e-09
train,3,m1,0.25,5.176993447884534e-05,39,2.193523043507178e-09
train,3,m1,0.25,0.00019606845949369164,40,2.1979048504790355e-09
test,3,m1,0.25,0.00014046283529866013,41,2.1905931307961796e-09
test,3,m1,0.16666666666666666,5.86100897683021e-05,42,2.19151200522634e-09
test,3,m1,0.08333333333333333,2.3198942944036984e-05,43,2.1999579478662943e-09
test,3,m1,0.3333333333333333,1.7398078215291522e-06,44,2.190546736086009e-09
test,3,m1,0.4166666666666667,0.0002061830402589302,45,2.2025340136971277e-09
test,3,m1,0.25,2.554385240324851e-05,46,2.189980051881453e-09
test,3,m1,0.3333333333333333,0.0017200457600900347,47,2.2028553291612034e-09
test,3,m1,0.3333333333333333,0.00011936300971969859,48,2.1971211139173708e-09
test,3,m1,0.16666666666666666,0.0005295921494925351,49,2.1960697238728673e-09
test,3,m1,0.25,1.5243190155010558e-06,50,2.1827196646416142e-09
test,3,m1,0.3333333333333333,7.80730000817345e-05,51,2.1809817789568232e-09
test,3,m1,0.16666666666666666,0.0015427392056007298,52,2.186975164038074e-09
test,3,m1,0.08333333333333333,5.657121645261604e-06,53,2.2025730480253713e-09
test,3,m1,0.3333333333333333,2.1337133030503743e-05,54,2.189963236637866e-09
test,3,m1,0.3333333333333333,2.487567526411701e-06,55,2.2027551989586314e-09
test,3,m1,0.3333333333333333,0.0005380606960363873,56,2.1919566318339794e-09
test,3,m1,0.16666666666666666,0.0001251894331260163,57,2.202369919746501e-09
test,3,m1,0.16666666666666666,1.9781636583076304e-05,58,2.1952116175331523e-09
test,3,m1,0.25,8.564840245492822e-06,59,2.1880098120077997e-09
test,3,m1,0.4166666666666667,5.7678642702102036e-06,60,2.1900024900414846e-09
test,3,m1,0.25,0.0016715994105088203,61,2.1865370605209057e-09
test,3,m1,0.08333333333333333,0.0001918778948960343,62,2.1877666958228036e-09
test,3,m1,0.25,0.0010178856446800227,63,2.199360825151137e-09
test,3,m1,0.25,0.0016733496651249419,64,2.1847384132359134e-09
train,4,m1,0.5,0.2855777308215209,1,2.1466229978411226e-09
train,4,m1,0.5,8.653148099162193e-05,2,2.1599995396010276e-09
train,4,m1,0.5,0.009043757072163911,3,2.2016266112117286e-09
train,4,m1,0.3333333333333333,2.643711648536146e-05,4,2.1940944071055422e-09
train,4,m1,0.3333333333333333,0.0014766598009403327,5,2.193502849656857e-09
train,4,m1,0.16666666666666666,5.077640442626291e-06,6,2.201072143052785e-09
train,4,m1,0.3333333333333333,2.2652153014736667e-05,7,2.199049383332962e-09
train,4,m1,0.3333333333333333,0.00014279356191369857,8,2.1903494902827675e-09
train,4,m1,0.25,8.405234172110356e-05,9,2.179115233637803e-09
train,4,m1,0.3333333333333333,0.0010539390966242358,10,2.190135500244666e-09
train,4,m1,0.25,0.0005123629635726164,11,2.184416727253002e-09
train,4,m1,0.4166666666666667,0.004885878027693137,12,2.1738796273933166e-09
train,4,m1,0.5833333333333334,1.369796870980212e-05,13,2.1787476958936586e-09
train,4,m1,0.08333333333333333,1.0166347647649318e-06,14,2.2027977143212935e-09
train,4,m1,0.3333333333333333,0.07844903077807243,15,2.1905781198167042e-09
train,4,m1,0.4166666666666667,8.541835396554195e-05,16,2.181544967621204e-09
train,4,m1,0.3333333333333333,0.0789364994713783,17,2.172987378162099e-09
train,4,m1,0.3333333333333333,0.0006831948786762316,18,2.168284828642887e-09
train,4,m1,0.3333333333333333,0.01825873259074302,19,2.1647863154066728e-09
train,4,m1,0.4166666666666667,0.011701262938193083,20,2.1995531488926034e-09
train,4,m1,0.5,0.0004718160226868473,21,2.200556827002771e-09
train,4,m1,0.3333333333333333,6.047564513226073e-05,22,2.2002051881574226e-09
train,4,m1,0.3333333333333333,0.07863319907746498,23,2.1953836815974456e-09
train,4,m1,0.16666666666666666,0.00023407521224444648,24,2.1828812332260657e-09
train,4,m1,0.3333333333333333,0.00012311679909249036,25,2.1822340253361503e-09
train,4,m1,0.3333333333333333,0.0007724981397319962,26,2.1884050116509435e-09
train,4,m1,0.16666666666666666,0.0006262221053848226,27,2.191954451737317e-09
train,4,m1,0.3333333333333333,0.005790852889591508,28,2.202627310209503e-09
train,4,m1,0.3333333333333333,3.0138987264447052e-05,29,2.1894283911388218e-09
train,4,m1,0.3333333333333333,1.4067542293646855e-06,30,2.183645474746213e-09
train,4,m1,0.3333333333333333,0.0784867271155992,31,2.1862945435624997e-09
train,4,m1,0.25,3.47430318308761e-05,32,2.1999223706675174e-09
train,4,m1,0.25,1.9147723841978454e-05,33,2.197251790380628e-09
train,4,m1,0.25,4.820203145536228e-05,34,2.191466543284658e-09
train,4,m1,0.3333333333333333,0.08349608695122038,35,2.191344174158268e-09
train,4,m1,0.3333333333333333,0.08123604092565687,36,2.200389316083344e-09
train,4,m1,0.25,0.0011457376643211686,37,2.2004193222482434e-09
train,4,m1,0.3333333333333333,0.006721163129552173,38,2.1909735622403886e-09
train,4,m1,0.25,5.184743290874109e-05,39,2.200039716376367e-09
train,4,m1,0.16666666666666666,1.7148025935270945e-05,40,2.2004518774996682e-09
test,4,m1,0.25,0.0001782424190992378,41,2.185406739061948e-09
test,4,m1,0.16666666666666666,1.0494823206320801e-05,42,2.2032520227159397e-09
test,4,m1,0.3333333333333333,5.7767970700938207e-05,43,2.194111348786481e-09
test,4,m1,0.4166666666666667,1.3023482807037287e-05,44,2.196731808226261e-09
test,4,m1,0.16666666666666666,4.2322551148007427e-07,45,2.19129339562027e-09
test,4,m1,0.08333333333333333,0.002572917557648912,46,2.200178584578035e-09
test,4,m1,0.25,0.001148600323483021,47,2.1933881924439523e-09
test,4,m1,0.5,0.00018127985969354949,48,2.1871564227179024e-09
test,4,m1,0.3333333333333333,0.00025339402979604534,49,2.175273740575561e-09
test,4,m1,0.3333333333333333,0.0015162738974585127,50,2.178188895267052e-09
test,4,m1,0.08333333333333333,0.00026514356465651167,51,2.1863839680837697e-09
test,4,m1,0.25,2.9140336523206933e-05,52,2.197227927968062e-09
test,4,m1,0.5,0.0007691264906633572,53,2.1823652727324993e-09
test,4,m1,0.4166666666666667,0.021602770484591985,54,2.1769362934040314e-09
test,4,m1,0.16666666666666666,2.2453927642114556e-06,55,2.199374403763725e-09
test,4,m1,0.4166666666666667,9.684981358923108e-05,56,2.193896103085314e-09
test,4,m1,0.4166666666666667,0.00012128297176481484,57,2.181116701009707e-09
test,4,m1,0.4166666666666667,0.021016131243108555,58,2.1736695604665995e-09
test,4,m1,0.3333333333333333,0.0025565406544310857,59,2.19815465333106e-09
test,4,m1,0.5,0.0006959331400112884,60,2.1934145965800776e-09
test,4,m1,0.3333333333333333,4.1990173488630576e-05,61,2.1999445695162793e-09
test,4,m1,0.6666666666666666,4.0050662150483354e-05,62,2.1974764020068715e-09
test,4,m1,0.4166666666666667,0.019342765386776418,63,2.1975183237081424e-09
test,4,m1,0.25,2.4649379120163913e-05,64,2.1984531051399967e-09
train,5,ind,0.4166666666666667,0.013911163205662115,1,2.147452842913328e-09
train,5,ind,0.25,0.001206135210298614,2,2.147452842913329e-09
train,5,ind,0.6666666666666666,4.614806861585716e-05,3,2.1474528429133242e-09
train,5,ind,0.16666666666666666,0.0011519267552546624,4,2.147452842913324e-09
train,5,ind,0.4166666666666667,0.0015283086010284724,5,2.147452842913326e-09
train,5,ind,0.3333333333333333,8.792378464149278e-06,6,2.147452842913326e-09
train,5,ind,0.4166666666666667,0.009051781430931022,7,2.1474528429133267e-09
train,5,ind,0.4166666666666667,0.009312306707565741,8,2.147452842913322e-09
train,5,ind,0.5,0.0025865995260444218,9,2.1474528429133246e-09
train,5,ind,0.5,0.008791635517750609,10,2.1474528429133255e-09
train,5,ind,0.5833333333333334,0.00025113951942128425,11,2.1474528429133255e-09
train,5,ind,0.5,0.029799941573910915,12,2.147452842913325e-09
train,5,ind,0.3333333333333333,0.0002762269142657955,13,2.147452842913325e-09
train,5,ind,0.5,0.02971912918238005,14,2.1474528429133263e-09
train,5,ind,0.4166666666666667,0.001077843691902222,15,2.1474528429133263e-09
train,5,ind,0.4166666666666667,0.0021245776979592224,16,2.1474528429133255e-09
train,5,ind,0.4166666666666667,0.009175965038130928,17,2.1474528429133242e-09
train,5,ind,0.75,0.009175491716361206,18,2.147452842913322e-09
train,5,ind,0.3333333333333333,0.0021857551382170087,19,2.1474528429133234e-09
train,5,ind,0.4166666666666667,0.0021857567070251264,20,2.147452842913329e-09
train,5,ind,0.75,0.0018457754063217042,21,2.147452842913326e-09
train,5,ind,0.75,0.001375865015432503,22,2.147452842913328e-09
train,5,ind,0.3333333333333333,7.975468618270786e-05,23,2.1474528429133217e-09
train,5,ind,0.4166666666666667,0.009219443853282572,24,2.147452842913324e-09
train,5,ind,0.5,0.029676612645830623,25,2.147452842913328e-09
train,5,ind,0.5,0.02967656148795331,26,2.147452842913325e-09
train,5,ind,0.4166666666666667,0.0020232661367673883,27,2.147452842913326e-09
train,5,ind,0.16666666666666666,0.00031880412209571435,28,2.147452842913324e-09
train,5,ind,0.5833333333333334,0.0010776171637338313,29,2.1474528429133284e-09
train,5,ind,0.3333333333333333,3.2729102001274504e-05,30,2.1474528429133205e-09
train,5,ind,0.4166666666666667,0.009219416521391988,31,2.14745284291333e-09
train,5,ind,0.5833333333333334,0.0017577121864382642,32,2.1474528429133288e-09
train,5,ind,0.3333333333333333,0.0002620491344891461,33,2.147452842913325e-09
train,5,ind,0.5,0.0019267335820861637,34,2.1474528429133246e-09
train,5,ind,0.6666666666666666,0.0014822866298508557,35,2.1474528429133226e-09
train,5,ind,0.5833333333333334,0.001310218823060533,36,2.1474528429133242e-09
train,5,ind,0.4166666666666667,0.008737074215565762,37,2.1474528429133255e-09
train,5,ind,0.5833333333333334,0.001077617030349858,38,2.1474528429133288e-09
train,5,ind,0.4166666666666667,0.0016292897969677192,39,2.1474528429133296e-09
train,5,ind,0.25,0.00026958808091634765,40,2.147452842913326e-09
test,5,m1,0.08333333333333333,1.3757986313150431e-06,41,2.1889040756449025e-09
test,5,m1,0.25,2.0981650949631696e-05,42,2.2014875615624597e-09
test,5,m1,0.25,0.0003524546921863531,43,2.2009503177736518e-09
test,5,m1,0.3333333333333333,0.0004980554723603024,44,2.1969828700433386e-09
test,5,m1,0.25,7.5460591865199076e-06,45,2.19338371624657e-09
test,5,m1,0.3333333333333333,1.7650544591016992e-05,46,2.1916559874276862e-09
test,5,m1,0.3333333333333333,0.01271888442621137,47,2.191847283012799e-09
test,5,m1,0.16666666666666666,2.8882674369948534e-05,48,2.1915283690361507e-09
test,5,m1,0.25,0.00245228592539227,49,2.200997267922413e-09
test,5,m1,0.16666666666666666,0.0006139437215843481,50,2.2009752389584844e-09
test,5,m1,0.16666666666666666,7.290831590024407e-05,51,2.196190741523823e-09
test,5,m1,0.4166666666666667,0.0026696514468885777,52,2.1901627312436125e-09
test,5,m1,0.25,0.002615287035985197,53,2.177994084134247e-09
test,5,m1,0.25,0.0004666107405376067,54,2.1985917629556726e-09
test,5,m1,0.16666666666666666,0.00021586669052999508,55,2.202255837268358e-09
test,5,m1,0.5,0.0005199678765623177,56,2.200378246682784e-09
test,5,m1,0.4166666666666667,0.0024214684652335357,57,2.201518072801718e-09
test,5,m1,0.4166666666666667,5.5160559293287905e-05,58,2.1898669932562763e-09
test,5,m1,0.25,0.002306462015099336,59,2.19969631375738e-09
test,5,m1,0.3333333333333333,3.805757172401991e-06,60,2.196401773063945e-09
test,5,m1,0.25,0.0009572448049045276,61,2.1908691977397605e-09
test,5,m1,0.16666666666666666,0.0002313085618631134,62,2.202180331624754e-09
test,5,m1,0.4166666666666667,7.521531146424953e-06,63,2.198388995328024e-09
test,5,m1,0.3333333333333333,0.012785520449354038,64,2.18567899288425e-09
train,6,ind,0.4166666666666667,0.22730677874347166,1,2.1474520140057025e-09
train,6,ind,0.4166666666666667,0.0016464258987622497,2,2.1474520140057066e-09
train,6,ind,0.4166666666666667,0.00020792945017169756,3,2.1474520140057066e-09
train,6,ind,0.5,0.010801732061212847,4,2.147452014005706e-09
train,6,ind,0.4166666666666667,0.0635290131192459,5,2.1474520140057074e-09
train,6,ind,0.5,0.007944838560083482,6,2.1474520140057045e-09
train,6,ind,0.3333333333333333,0.010357687706428188,7,2.1474520140057045e-09
train,6,ind,0.5,0.009695581669495386,8,2.1474520140057045e-09
train,6,ind,0.4166666666666667,0.05598042590080502,9,2.1474520140057074e-09
train,6,ind,0.3333333333333333,0.00029666682370187874,10,2.147452014005703e-09
train,6,ind,0.5833333333333334,0.0014704405917380858,11,2.147452014005708e-09
train,6,ind,0.4166666666666667,0.0013003451632758768,12,2.1474520140057033e-09
train,6,ind,0.4166666666666667,0.008311836189008494,13,2.1474520140057095e-09
train,6,ind,0.4166666666666667,0.001687121067608756,14,2.147452014005705e-09
train,6,ind,0.4166666666666667,0.010101047155967068,15,2.1474520140057017e-09
train,6,ind,0.6666666666666666,0.0002976261876307174,16,2.1474520140057058e-09
train,6,ind,0.5833333333333334,0.009555739136186042,17,2.1474520140057012e-09
train,6,ind,0.5,0.00754008564980513,18,2.1474520140057025e-09
train,6,ind,0.75,0.0017526947820570222,19,2.147452014005705e-09
train,6,ind,0.5,0.012609172131760408,20,2.1474520140057087e-09
train,6,ind,0.3333333333333333,0.0002694297915815336,21,2.147452014005705e-09
train,6,ind,0.16666666666666666,0.001299481033970494,22,2.1474520140057025e-09
train,6,ind,0.4166666666666667,0.055045036465535886,23,2.147452014005708e-09
train,6,ind,0.3333333333333333,1.0403071010844894e-05,24,2.1474520140057054e-09
train,6,ind,0.5833333333333334,0.012608903954686258,25,2.147452014005705e-09
train,6,ind,0.5,0.0017526897852792008,26,2.147452014005705e-09
train,6,ind,0.4166666666666667,0.010097373871072105,27,2.147452014005708e-09
train,6,ind,0.4166666666666667,0.0111845316146012,28,2.147452014005708e-09
train,6,ind,0.4166666666666667,0.011184529949083793,29,2.1474520140057087e-09
train,6,ind,0.4166666666666667,0.0017526896754213146,30,2.147452014005706e-09
train,6,ind,0.75,0.009554560607231586,31,2.147452014005704e-09
train,6,ind,0.4166666666666667,0.05504449165317011,32,2.147452014005709e-09
train,6,ind,0.4166666666666667,0.011184527854876978,33,2.147452014005706e-09
train,6,ind,0.5833333333333334,0.012608883813783734,34,2.147452014005706e-09
train,6,ind,0.6666666666666666,0.0019017899973248294,35,2.147452014005706e-09
train,6,ind,0.5,0.009554559956764876,36,2.147452014005709e-09
train,6,ind,0.75,0.0003704929727251292,37,2.1474520140057025e-09
train,6,ind,0.4166666666666667,0.0016869552653480887,38,2.147452014005711e-09
train,6,ind,0.4166666666666667,0.05504448713519586,39,2.147452014005712e-09
train,6,ind,0.4166666666666667,0.010097367567483799,40,2.1474520140057033e-09
test,6,m1,0.3333333333333333,0.0006176199758185792,41,2.1611391725252204e-09
test,6,m1,0.3333333333333333,2.2427355138033284e-05,42,2.202929983431052e-09
test,6,m1,0.25,5.02624813742345e-08,43,2.1991844974766087e-09
